index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-06-06 12:31:19.383107
1,24801.626953125,-44.22088157361573,False,2023-06-06 12:31:19.422505
2,24801.626953125,-44.01461669087051,False,2023-06-06 12:31:19.439707
3,24792.470703125,-43.79116363707896,False,2023-06-06 12:31:19.457499
4,24774.24609375,-43.550252619768855,True,2023-06-06 12:31:20.498161
5,24801.626953125,-43.33279647206857,False,2023-06-06 12:31:19.495746
6,24801.626953125,-43.10361630465797,False,2023-06-06 12:31:19.517250
7,24801.626953125,-42.89162089319911,False,2023-06-06 12:31:19.535377
8,24801.626953125,-42.67389495302662,False,2023-06-06 12:31:19.586865
9,24801.654296875,-42.450435069045895,True,2023-06-06 12:31:20.498202
10,24801.626953125,-42.19261250335084,False,2023-06-06 12:31:19.641284
11,24804.501953125,-41.44783843096889,True,2023-06-06 12:31:20.498640
12,24810.78125,-41.73424533834045,False,2023-06-06 12:31:19.695093
13,24810.78125,-41.50506175583526,False,2023-06-06 12:31:19.731038
14,24801.626953125,-41.29306975947099,False,2023-06-06 12:31:19.748533
15,24783.236328125,-41.098050783194196,True,2023-06-06 12:31:20.498675
16,24801.626953125,-40.84043312317424,False,2023-06-06 12:31:19.836591
17,24801.626953125,-40.622707183001744,False,2023-06-06 12:31:19.854389
18,24801.626953125,-40.40498465792383,False,2023-06-06 12:31:19.900670
19,24801.626953125,-40.18153160413228,False,2023-06-06 12:31:19.932170
20,24801.626953125,-39.96380566395979,False,2023-06-06 12:31:19.950808
21,24801.626953125,-39.734622081454596,False,2023-06-06 12:31:19.967740
22,24801.626953125,-39.511169027663044,False,2023-06-06 12:31:20.001220
23,24801.59765625,-39.293443087490544,True,2023-06-06 12:31:20.498694
24,24801.626953125,-39.06426292007994,False,2023-06-06 12:31:20.045930
25,24801.626953125,-38.823621695242046,False,2023-06-06 12:31:20.069408
26,24801.626953125,-39.06426292007994,False,2023-06-06 12:31:20.140081
27,24804.251953125,-39.78612853798566,True,2023-06-06 12:31:20.498708
28,24801.626953125,-38.611626283783195,False,2023-06-06 12:31:20.176143
29,24801.626953125,-38.393900343610696,False,2023-06-06 12:31:20.242394
30,24801.626953125,-38.18190834724643,False,2023-06-06 12:31:20.259792
31,24792.470703125,-37.96418240707393,False,2023-06-06 12:31:20.278342
32,24792.470703125,-37.740729353282376,False,2023-06-06 12:31:20.332281
33,24792.470703125,-37.51154577077718,False,2023-06-06 12:31:20.350172
34,24792.470703125,-37.31101141674561,False,2023-06-06 12:31:20.367961
35,24792.33984375,-37.13912287609307,True,2023-06-06 12:31:20.498720
36,24792.470703125,-36.88129348020884,False,2023-06-06 12:31:20.463074
37,24792.470703125,-36.66357095513093,False,2023-06-06 12:31:20.485810
38,24792.470703125,-36.474494243432055,False,2023-06-06 12:31:20.524910
39,24792.470703125,-36.23384960349958,False,2023-06-06 12:31:20.552055
40,24792.470703125,-36.02185760713531,False,2023-06-06 12:31:20.585025
41,24792.333984375,-35.83851483924465,True,2023-06-06 12:31:21.664154
42,24792.470703125,-35.603597312931235,False,2023-06-06 12:31:20.661854
43,24783.31640625,-35.38014425913968,False,2023-06-06 12:31:20.682473
44,24783.31640625,-35.17387937639447,False,2023-06-06 12:31:20.699949
45,24783.31640625,-34.944695793889274,False,2023-06-06 12:31:20.719446
46,24783.435546875,-34.69259009652952,True,2023-06-06 12:31:21.664392
47,24783.31640625,-34.51497785735251,False,2023-06-06 12:31:20.767677
48,24785.267578125,-33.88475971773002,True,2023-06-06 12:31:21.664414
49,24783.31640625,-34.07379886338846,False,2023-06-06 12:31:20.824515
50,24783.31640625,-33.85034580959691,False,2023-06-06 12:31:20.870436
51,24783.31640625,-33.621162227091716,False,2023-06-06 12:31:20.890883
