index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-06-06 12:23:09.297107
1,24801.626953125,-44.22088157361573,False,2023-06-06 12:23:09.314364
2,24801.626953125,-44.01461669087051,False,2023-06-06 12:23:09.333403
3,24792.470703125,-43.79116363707896,False,2023-06-06 12:23:09.350920
4,24801.626953125,-43.561980054573766,False,2023-06-06 12:23:09.378418
5,24801.626953125,-43.33279647206857,False,2023-06-06 12:23:09.396215
6,24801.626953125,-43.10361630465797,False,2023-06-06 12:23:09.417244
7,24801.626953125,-42.89162089319911,False,2023-06-06 12:23:09.434906
8,24801.626953125,-42.67389495302662,False,2023-06-06 12:23:09.462251
9,24801.626953125,-42.433253728188724,False,2023-06-06 12:23:09.482661
10,24801.626953125,-42.19261250335084,False,2023-06-06 12:23:09.502613
11,24801.626953125,-41.963428920845644,False,2023-06-06 12:23:09.521735
12,24810.78125,-41.73424533834045,False,2023-06-06 12:23:09.537877
13,24810.78125,-41.50506175583526,False,2023-06-06 12:23:09.555854
14,24801.626953125,-41.29306975947099,False,2023-06-06 12:23:09.578700
15,24801.626953125,-41.063886176965795,False,2023-06-06 12:23:09.597583
16,24801.626953125,-40.84043312317424,False,2023-06-06 12:23:09.615590
17,24801.626953125,-40.622707183001744,False,2023-06-06 12:23:09.637611
18,24801.626953125,-40.40498465792383,False,2023-06-06 12:23:09.656165
19,24801.626953125,-40.18153160413228,False,2023-06-06 12:23:09.687729
20,24801.626953125,-39.96380566395979,False,2023-06-06 12:23:09.706143
21,24801.626953125,-39.734622081454596,False,2023-06-06 12:23:09.723956
22,24801.626953125,-39.511169027663044,False,2023-06-06 12:23:09.744302
23,24801.626953125,-39.28198544515785,False,2023-06-06 12:23:09.762630
24,24801.626953125,-39.06426292007994,False,2023-06-06 12:23:09.788783
25,24801.626953125,-38.823621695242046,False,2023-06-06 12:23:09.807210
26,24801.626953125,-39.06426292007994,False,2023-06-06 12:23:09.829394
27,24801.626953125,-38.83507933757475,False,2023-06-06 12:23:09.847109
28,24801.626953125,-38.611626283783195,False,2023-06-06 12:23:09.875297
29,24801.626953125,-38.393900343610696,False,2023-06-06 12:23:09.895450
30,24801.626953125,-38.18190834724643,False,2023-06-06 12:23:09.927135
31,24792.470703125,-37.96418240707393,False,2023-06-06 12:23:09.947093
32,24792.470703125,-37.740729353282376,False,2023-06-06 12:23:09.964301
33,24792.470703125,-37.51154577077718,False,2023-06-06 12:23:09.982801
34,24792.470703125,-37.31101141674561,False,2023-06-06 12:23:10.001523
35,24792.470703125,-37.10474653400039,False,2023-06-06 12:23:10.020036
36,24792.470703125,-36.88129348020884,False,2023-06-06 12:23:10.037392
37,24792.470703125,-36.66357095513093,False,2023-06-06 12:23:10.055220
38,24792.470703125,-36.474494243432055,False,2023-06-06 12:23:10.073413
39,24792.470703125,-36.23384960349958,False,2023-06-06 12:23:10.093135
40,24792.470703125,-36.02185760713531,False,2023-06-06 12:23:10.114097
41,24792.470703125,-35.81559272439009,False,2023-06-06 12:23:10.136885
42,24792.470703125,-35.603597312931235,False,2023-06-06 12:23:10.154673
43,24783.31640625,-35.38014425913968,False,2023-06-06 12:23:10.173796
44,24783.31640625,-35.17387937639447,False,2023-06-06 12:23:10.191305
45,24783.31640625,-34.944695793889274,False,2023-06-06 12:23:10.209612
46,24783.31640625,-34.72124274009772,False,2023-06-06 12:23:10.227854
47,24783.31640625,-34.51497785735251,False,2023-06-06 12:23:10.246628
48,24783.31640625,-34.302982445893655,False,2023-06-06 12:23:10.262291
49,24783.31640625,-34.07379886338846,False,2023-06-06 12:23:10.303932
50,24783.31640625,-33.85034580959691,False,2023-06-06 12:23:10.329912
51,24783.31640625,-33.621162227091716,False,2023-06-06 12:23:10.348504
52,24792.470703125,-33.403439702013806,False,2023-06-06 12:23:10.365894
53,24783.31640625,-33.185717176935896,False,2023-06-06 12:23:10.383330
54,24783.31640625,-32.962260708049754,False,2023-06-06 12:23:10.402875
55,24783.31640625,-32.744538182971844,False,2023-06-06 12:23:10.433661
56,24783.31640625,-32.51535460046665,False,2023-06-06 12:23:10.453469
57,24783.31640625,-32.280440489247816,False,2023-06-06 12:23:10.475771
58,24783.31640625,-32.062717964169906,False,2023-06-06 12:23:10.494115
59,24783.31640625,-31.833534381664712,False,2023-06-06 12:23:10.512693
60,24783.31640625,-31.621542385300444,False,2023-06-06 12:23:10.530258
61,24774.16015625,-31.403816445127948,False,2023-06-06 12:23:10.550125
62,24774.16015625,-31.180363391336392,False,2023-06-06 12:23:10.568506
63,24774.16015625,-30.962640866258482,False,2023-06-06 12:23:10.585745
64,24783.31640625,-30.73345728375329,False,2023-06-06 12:23:10.606941
65,24774.16015625,-30.515731343580793,False,2023-06-06 12:23:10.624548
66,24774.16015625,-30.303739347216524,False,2023-06-06 12:23:10.642888
67,24774.16015625,-30.080282878330387,False,2023-06-06 12:23:10.659783
68,24774.16015625,-29.862560353252473,False,2023-06-06 12:23:10.678184
69,24774.16015625,-29.644837828174563,False,2023-06-06 12:23:10.714869
70,24774.16015625,-29.432842416715708,False,2023-06-06 12:23:10.737111
71,24765.005859375,-29.215116476543212,False,2023-06-06 12:23:10.755431
72,24765.005859375,-29.00312448017894,False,2023-06-06 12:23:10.775187
73,24765.005859375,-28.785398540006444,False,2023-06-06 12:23:10.792052
74,24765.005859375,-28.550486136334904,False,2023-06-06 12:23:10.810844
75,24765.005859375,-28.33276361125699,False,2023-06-06 12:23:10.829909
76,24765.005859375,-28.120768199798135,False,2023-06-06 12:23:10.850038
77,24755.849609375,-27.92023384576656,False,2023-06-06 12:23:10.867920
78,24755.849609375,-27.713968963021344,False,2023-06-06 12:23:10.887578
79,24755.849609375,-27.4905142016825,False,2023-06-06 12:23:10.919493
80,24755.849609375,-27.2613323267246,False,2023-06-06 12:23:10.936841
81,24755.849609375,-27.043608094099397,False,2023-06-06 12:23:10.954349
82,24755.849609375,-26.820155040307846,False,2023-06-06 12:23:10.977209
83,24755.849609375,-26.590971457802652,False,2023-06-06 12:23:10.995009
84,24755.849609375,-26.36178787529746,False,2023-06-06 12:23:11.026603
85,24755.849609375,-26.11541612174593,False,2023-06-06 12:23:11.056948
86,24755.849609375,-26.33314035437113,False,2023-06-06 12:23:11.077667
87,24755.849609375,-26.09249742198595,False,2023-06-06 12:23:11.095340
88,24765.005859375,-25.86331554702805,False,2023-06-06 12:23:11.126743
89,24765.005859375,-25.62267261464287,False,2023-06-06 12:23:11.149916
90,24755.849609375,-25.404948382017665,False,2023-06-06 12:23:11.167424
91,24755.849609375,-25.164307157179774,False,2023-06-06 12:23:11.190207
92,24765.005859375,-24.923664224794592,False,2023-06-06 12:23:11.220120
93,24783.318359375,-24.683282547145165,True,2023-06-06 12:23:12.258013
94,24765.005859375,-24.46529705978421,False,2023-06-06 12:23:11.257292
95,24765.005859375,-24.22465583494632,False,2023-06-06 12:23:11.275274
96,24765.005859375,-23.984012902561137,False,2023-06-06 12:23:11.301166
97,24765.005859375,-23.743371677723246,False,2023-06-06 12:23:11.327509
98,24765.005859375,-23.514188095218056,False,2023-06-06 12:23:11.346108
99,24765.005859375,-23.273545162832875,False,2023-06-06 12:23:11.373174
100,24765.005859375,-23.044363287874972,False,2023-06-06 12:23:11.391868
101,24765.005859375,-22.81517970536978,False,2023-06-06 12:23:11.410423
102,24765.005859375,-22.574536772984597,False,2023-06-06 12:23:11.435831
103,24765.005859375,-22.33389554814671,False,2023-06-06 12:23:11.461796
104,24765.005859375,-22.104711965641517,False,2023-06-06 12:23:11.479085
105,24765.005859375,-21.875528383136324,False,2023-06-06 12:23:11.522324
106,24765.005859375,-21.640615979464783,False,2023-06-06 12:23:11.542185
107,24765.005859375,-21.41143239695959,False,2023-06-06 12:23:11.564257
108,24765.005859375,-21.1707911721217,False,2023-06-06 12:23:11.589102
109,24765.005859375,-20.930148239736518,False,2023-06-06 12:23:11.609577
110,24774.16015625,-20.695235836064978,False,2023-06-06 12:23:11.627431
111,24774.16015625,-20.460323432393437,False,2023-06-06 12:23:11.645411
112,24774.16015625,-20.231139849888244,False,2023-06-06 12:23:11.664922
113,24774.16015625,-20.00195626738305,False,2023-06-06 12:23:11.683840
114,24765.005859375,-19.772772684877857,False,2023-06-06 12:23:11.709246
115,24774.16015625,-19.52067211015998,False,2023-06-06 12:23:11.735926
116,24774.16015625,-19.280029177774797,False,2023-06-06 12:23:11.753392
117,24774.16015625,-19.050847302816898,False,2023-06-06 12:23:11.770806
118,24774.16015625,-18.821663720311705,False,2023-06-06 12:23:11.787904
119,24774.16015625,-18.581020787926523,False,2023-06-06 12:23:11.805150
120,24774.16015625,-18.340379563088632,False,2023-06-06 12:23:11.823576
121,24774.16015625,-18.105467159417092,False,2023-06-06 12:23:11.841036
122,24774.16015625,-17.87055304819826,False,2023-06-06 12:23:11.858225
123,24774.16015625,-17.652828815573056,False,2023-06-06 12:23:11.875431
124,24774.16015625,-17.435106290495145,False,2023-06-06 12:23:11.894291
125,24774.16015625,-17.20019217927631,False,2023-06-06 12:23:11.911570
126,24765.005859375,-16.9824696541984,False,2023-06-06 12:23:11.929003
127,24774.16015625,-16.764745421573195,False,2023-06-06 12:23:11.946507
128,24774.16015625,-16.535561839068002,False,2023-06-06 12:23:11.963973
129,24774.16015625,-16.32356813515644,False,2023-06-06 12:23:11.981245
130,24765.005859375,-16.082925202771257,False,2023-06-06 12:23:12.002785
131,24765.005859375,-15.853741620266064,False,2023-06-06 12:23:12.020125
132,24774.16015625,-15.613100395428175,False,2023-06-06 12:23:12.038069
133,24774.16015625,-15.395376162802972,False,2023-06-06 12:23:12.055287
