index,sent_at
0,2023-06-14 07:42:55.813167
1,2023-06-14 07:42:55.831971
2,2023-06-14 07:42:55.866281
3,2023-06-14 07:42:55.890022
4,2023-06-14 07:42:55.918401
5,2023-06-14 07:42:55.945166
6,2023-06-14 07:42:55.964121
7,2023-06-14 07:42:55.982337
8,2023-06-14 07:42:56.000749
9,2023-06-14 07:42:56.018366
10,2023-06-14 07:42:56.037338
11,2023-06-14 07:42:56.070808
12,2023-06-14 07:42:56.090476
13,2023-06-14 07:42:56.120115
14,2023-06-14 07:42:56.149804
15,2023-06-14 07:42:56.168801
16,2023-06-14 07:42:56.186923
17,2023-06-14 07:42:56.204531
18,2023-06-14 07:42:56.222073
19,2023-06-14 07:42:56.240056
20,2023-06-14 07:42:56.258057
21,2023-06-14 07:42:56.276319
22,2023-06-14 07:42:56.294680
23,2023-06-14 07:42:56.313073
24,2023-06-14 07:42:56.331085
25,2023-06-14 07:42:56.351025
26,2023-06-14 07:42:56.368552
27,2023-06-14 07:42:56.386156
28,2023-06-14 07:42:56.404391
29,2023-06-14 07:42:56.422068
30,2023-06-14 07:42:56.440219
31,2023-06-14 07:42:56.458194
32,2023-06-14 07:42:56.476175
33,2023-06-14 07:42:56.494395
34,2023-06-14 07:42:56.512634
35,2023-06-14 07:42:56.530704
36,2023-06-14 07:42:56.548376
37,2023-06-14 07:42:56.567060
38,2023-06-14 07:42:56.585403
39,2023-06-14 07:42:56.603092
40,2023-06-14 07:42:56.621189
41,2023-06-14 07:42:56.638943
42,2023-06-14 07:42:56.656851
43,2023-06-14 07:42:56.675455
44,2023-06-14 07:42:56.694102
45,2023-06-14 07:42:56.712471
46,2023-06-14 07:42:56.730675
47,2023-06-14 07:42:56.748319
48,2023-06-14 07:42:56.766508
49,2023-06-14 07:42:56.784609
50,2023-06-14 07:42:56.802626
51,2023-06-14 07:42:56.820625
52,2023-06-14 07:42:56.839381
53,2023-06-14 07:42:56.857904
54,2023-06-14 07:42:56.875670
55,2023-06-14 07:42:56.893399
56,2023-06-14 07:42:56.911158
57,2023-06-14 07:42:56.929267
58,2023-06-14 07:42:56.951041
59,2023-06-14 07:42:56.969425
60,2023-06-14 07:42:56.987421
61,2023-06-14 07:42:57.004962
62,2023-06-14 07:42:57.023175
63,2023-06-14 07:42:57.041092
64,2023-06-14 07:42:57.058961
65,2023-06-14 07:42:57.076659
66,2023-06-14 07:42:57.094816
67,2023-06-14 07:42:57.113202
68,2023-06-14 07:42:57.131048
69,2023-06-14 07:42:57.149264
70,2023-06-14 07:42:57.167407
71,2023-06-14 07:42:57.185915
72,2023-06-14 07:42:57.204120
73,2023-06-14 07:42:57.222164
74,2023-06-14 07:42:57.240377
75,2023-06-14 07:42:57.270649
76,2023-06-14 07:42:57.294767
77,2023-06-14 07:42:57.315880
78,2023-06-14 07:42:57.333997
79,2023-06-14 07:42:57.359167
80,2023-06-14 07:42:57.388610
81,2023-06-14 07:42:57.411731
82,2023-06-14 07:42:57.430126
83,2023-06-14 07:42:57.447980
84,2023-06-14 07:42:57.477553
85,2023-06-14 07:42:57.499353
86,2023-06-14 07:42:57.529465
87,2023-06-14 07:42:57.558583
88,2023-06-14 07:42:57.579760
89,2023-06-14 07:42:57.612489
90,2023-06-14 07:42:57.632375
91,2023-06-14 07:42:57.650954
92,2023-06-14 07:42:57.673673
93,2023-06-14 07:42:57.700461
94,2023-06-14 07:42:57.720117
95,2023-06-14 07:42:57.738143
96,2023-06-14 07:42:57.756591
97,2023-06-14 07:42:57.775115
98,2023-06-14 07:42:57.793291
99,2023-06-14 07:42:57.811420
100,2023-06-14 07:42:57.830905
101,2023-06-14 07:42:57.849022
102,2023-06-14 07:42:57.867262
103,2023-06-14 07:42:57.885535
104,2023-06-14 07:42:57.903673
105,2023-06-14 07:42:57.921685
106,2023-06-14 07:42:57.939937
107,2023-06-14 07:42:57.957722
108,2023-06-14 07:42:57.975954
109,2023-06-14 07:42:57.994267
110,2023-06-14 07:42:58.012468
111,2023-06-14 07:42:58.030719
112,2023-06-14 07:42:58.048965
113,2023-06-14 07:42:58.066819
114,2023-06-14 07:42:58.084947
115,2023-06-14 07:42:58.103004
116,2023-06-14 07:42:58.121526
117,2023-06-14 07:42:58.139828
118,2023-06-14 07:42:58.157866
119,2023-06-14 07:42:58.195951
120,2023-06-14 07:42:58.217359
121,2023-06-14 07:42:58.246188
122,2023-06-14 07:42:58.265213
123,2023-06-14 07:42:58.303241
124,2023-06-14 07:42:58.336942
125,2023-06-14 07:42:58.426229
126,2023-06-14 07:42:58.446101
127,2023-06-14 07:42:58.532416
128,2023-06-14 07:42:58.551516
129,2023-06-14 07:42:58.646314
130,2023-06-14 07:42:58.664694
131,2023-06-14 07:42:58.775902
132,2023-06-14 07:42:58.834699
133,2023-06-14 07:42:58.854100
134,2023-06-14 07:42:58.921489
135,2023-06-14 07:42:59.053206
136,2023-06-14 07:42:59.146727
137,2023-06-14 07:42:59.170338
138,2023-06-14 07:42:59.211443
139,2023-06-14 07:42:59.255123
140,2023-06-14 07:42:59.275528
141,2023-06-14 07:42:59.302361
142,2023-06-14 07:42:59.333925
143,2023-06-14 07:42:59.406888
144,2023-06-14 07:42:59.457153
145,2023-06-14 07:42:59.475926
146,2023-06-14 07:42:59.660225
147,2023-06-14 07:42:59.678045
148,2023-06-14 07:42:59.696149
149,2023-06-14 07:42:59.713709
150,2023-06-14 07:42:59.731169
151,2023-06-14 07:42:59.749494
152,2023-06-14 07:42:59.767590
153,2023-06-14 07:42:59.785921
154,2023-06-14 07:42:59.803483
155,2023-06-14 07:42:59.821927
156,2023-06-14 07:42:59.840074
157,2023-06-14 07:42:59.857997
158,2023-06-14 07:42:59.875435
159,2023-06-14 07:42:59.892753
160,2023-06-14 07:42:59.911253
161,2023-06-14 07:42:59.929400
162,2023-06-14 07:42:59.947044
163,2023-06-14 07:42:59.965149
