index,sent_at
0,2023-06-14 07:37:39.798053
1,2023-06-14 07:37:39.830532
2,2023-06-14 07:37:39.853540
3,2023-06-14 07:37:39.876023
4,2023-06-14 07:37:39.894407
5,2023-06-14 07:37:39.918053
6,2023-06-14 07:37:39.940822
7,2023-06-14 07:37:39.970605
8,2023-06-14 07:37:39.996822
9,2023-06-14 07:37:40.017069
10,2023-06-14 07:37:40.044789
11,2023-06-14 07:37:40.080784
12,2023-06-14 07:37:40.102582
13,2023-06-14 07:37:40.122254
14,2023-06-14 07:37:40.140443
15,2023-06-14 07:37:40.158409
16,2023-06-14 07:37:40.176892
17,2023-06-14 07:37:40.195064
18,2023-06-14 07:37:40.212702
19,2023-06-14 07:37:40.230226
20,2023-06-14 07:37:40.248144
21,2023-06-14 07:37:40.266316
22,2023-06-14 07:37:40.284452
23,2023-06-14 07:37:40.302693
24,2023-06-14 07:37:40.320278
25,2023-06-14 07:37:40.340555
26,2023-06-14 07:37:40.358751
27,2023-06-14 07:37:40.376240
28,2023-06-14 07:37:40.393744
29,2023-06-14 07:37:40.411995
30,2023-06-14 07:37:40.429667
31,2023-06-14 07:37:40.447197
32,2023-06-14 07:37:40.465441
33,2023-06-14 07:37:40.483019
34,2023-06-14 07:37:40.500549
35,2023-06-14 07:37:40.518511
36,2023-06-14 07:37:40.536066
37,2023-06-14 07:37:40.553596
38,2023-06-14 07:37:40.571399
39,2023-06-14 07:37:40.590227
40,2023-06-14 07:37:40.608006
41,2023-06-14 07:37:40.626279
42,2023-06-14 07:37:40.644484
43,2023-06-14 07:37:40.662187
44,2023-06-14 07:37:40.680458
45,2023-06-14 07:37:40.697990
46,2023-06-14 07:37:40.716255
47,2023-06-14 07:37:40.733689
48,2023-06-14 07:37:40.751529
49,2023-06-14 07:37:40.768867
50,2023-06-14 07:37:40.787359
51,2023-06-14 07:37:40.805345
52,2023-06-14 07:37:40.823146
53,2023-06-14 07:37:40.840462
54,2023-06-14 07:37:40.858509
55,2023-06-14 07:37:40.876492
56,2023-06-14 07:37:40.893938
57,2023-06-14 07:37:40.912142
58,2023-06-14 07:37:40.930483
59,2023-06-14 07:37:40.948761
60,2023-06-14 07:37:40.966855
61,2023-06-14 07:37:40.984353
62,2023-06-14 07:37:41.002847
63,2023-06-14 07:37:41.021312
64,2023-06-14 07:37:41.039242
65,2023-06-14 07:37:41.056635
66,2023-06-14 07:37:41.075249
67,2023-06-14 07:37:41.092739
68,2023-06-14 07:37:41.111038
69,2023-06-14 07:37:41.129246
70,2023-06-14 07:37:41.147185
71,2023-06-14 07:37:41.165077
72,2023-06-14 07:37:41.183389
73,2023-06-14 07:37:41.201578
74,2023-06-14 07:37:41.218979
75,2023-06-14 07:37:41.237037
76,2023-06-14 07:37:41.254932
77,2023-06-14 07:37:41.273383
78,2023-06-14 07:37:41.291707
79,2023-06-14 07:37:41.309976
80,2023-06-14 07:37:41.328238
81,2023-06-14 07:37:41.347096
82,2023-06-14 07:37:41.365473
83,2023-06-14 07:37:41.384178
84,2023-06-14 07:37:41.402437
85,2023-06-14 07:37:41.420882
86,2023-06-14 07:37:41.439761
87,2023-06-14 07:37:41.457395
88,2023-06-14 07:37:41.475234
89,2023-06-14 07:37:41.493518
90,2023-06-14 07:37:41.511892
91,2023-06-14 07:37:41.530042
92,2023-06-14 07:37:41.548532
93,2023-06-14 07:37:41.566529
94,2023-06-14 07:37:41.584116
95,2023-06-14 07:37:41.602554
96,2023-06-14 07:37:41.620832
97,2023-06-14 07:37:41.638918
98,2023-06-14 07:37:41.656922
99,2023-06-14 07:37:41.676407
100,2023-06-14 07:37:41.694643
101,2023-06-14 07:37:41.712257
102,2023-06-14 07:37:41.730509
103,2023-06-14 07:37:41.748753
104,2023-06-14 07:37:41.767402
105,2023-06-14 07:37:41.785514
106,2023-06-14 07:37:41.804485
107,2023-06-14 07:37:41.822651
108,2023-06-14 07:37:41.840510
109,2023-06-14 07:37:41.858146
110,2023-06-14 07:37:41.875780
111,2023-06-14 07:37:41.893330
112,2023-06-14 07:37:41.911225
113,2023-06-14 07:37:41.929551
114,2023-06-14 07:37:41.947134
115,2023-06-14 07:37:41.964855
116,2023-06-14 07:37:41.982748
117,2023-06-14 07:37:42.001582
118,2023-06-14 07:37:42.019255
119,2023-06-14 07:37:42.037200
120,2023-06-14 07:37:42.055287
121,2023-06-14 07:37:42.072974
122,2023-06-14 07:37:42.091212
123,2023-06-14 07:37:42.109173
124,2023-06-14 07:37:42.127992
125,2023-06-14 07:37:42.146213
126,2023-06-14 07:37:42.164665
127,2023-06-14 07:37:42.182448
128,2023-06-14 07:37:42.200601
129,2023-06-14 07:37:42.219096
130,2023-06-14 07:37:42.236661
131,2023-06-14 07:37:42.254686
132,2023-06-14 07:37:42.272879
133,2023-06-14 07:37:42.290952
134,2023-06-14 07:37:42.308597
135,2023-06-14 07:37:42.326827
136,2023-06-14 07:37:42.344406
137,2023-06-14 07:37:42.362529
138,2023-06-14 07:37:42.380127
139,2023-06-14 07:37:42.398114
140,2023-06-14 07:37:42.416749
141,2023-06-14 07:37:42.435250
142,2023-06-14 07:37:42.453457
143,2023-06-14 07:37:42.471276
144,2023-06-14 07:37:42.490321
145,2023-06-14 07:37:42.509452
146,2023-06-14 07:37:42.527448
147,2023-06-14 07:37:42.545816
148,2023-06-14 07:37:42.564120
149,2023-06-14 07:37:42.581727
150,2023-06-14 07:37:42.599300
151,2023-06-14 07:37:42.617631
152,2023-06-14 07:37:42.635672
153,2023-06-14 07:37:42.653772
154,2023-06-14 07:37:42.671882
155,2023-06-14 07:37:42.689577
156,2023-06-14 07:37:42.707811
157,2023-06-14 07:37:42.725420
158,2023-06-14 07:37:42.743720
159,2023-06-14 07:37:42.761374
160,2023-06-14 07:37:42.779092
161,2023-06-14 07:37:42.796949
162,2023-06-14 07:37:42.815943
163,2023-06-14 07:37:42.834420
164,2023-06-14 07:37:42.852188
165,2023-06-14 07:37:42.870374
166,2023-06-14 07:37:42.888074
167,2023-06-14 07:37:42.905875
168,2023-06-14 07:37:42.923699
169,2023-06-14 07:37:42.941886
170,2023-06-14 07:37:42.959827
171,2023-06-14 07:37:42.978370
172,2023-06-14 07:37:42.996143
173,2023-06-14 07:37:43.014471
174,2023-06-14 07:37:43.032636
175,2023-06-14 07:37:43.050038
176,2023-06-14 07:37:43.067869
177,2023-06-14 07:37:43.085580
178,2023-06-14 07:37:43.103193
179,2023-06-14 07:37:43.121136
180,2023-06-14 07:37:43.138835
181,2023-06-14 07:37:43.156824
182,2023-06-14 07:37:43.174448
183,2023-06-14 07:37:43.192065
184,2023-06-14 07:37:43.210310
185,2023-06-14 07:37:43.228520
186,2023-06-14 07:37:43.246345
187,2023-06-14 07:37:43.264439
188,2023-06-14 07:37:43.282648
189,2023-06-14 07:37:43.299968
190,2023-06-14 07:37:43.317597
191,2023-06-14 07:37:43.335945
192,2023-06-14 07:37:43.353798
193,2023-06-14 07:37:43.372114
194,2023-06-14 07:37:43.389701
195,2023-06-14 07:37:43.407319
196,2023-06-14 07:37:43.424952
197,2023-06-14 07:37:43.442777
198,2023-06-14 07:37:43.461060
199,2023-06-14 07:37:43.480003
200,2023-06-14 07:37:43.498087
201,2023-06-14 07:37:43.516072
202,2023-06-14 07:37:43.534296
203,2023-06-14 07:37:43.552731
204,2023-06-14 07:37:43.571097
205,2023-06-14 07:37:43.589685
206,2023-06-14 07:37:43.608155
207,2023-06-14 07:37:43.626325
208,2023-06-14 07:37:43.644581
209,2023-06-14 07:37:43.663027
210,2023-06-14 07:37:43.681259
211,2023-06-14 07:37:43.699144
212,2023-06-14 07:37:43.717445
213,2023-06-14 07:37:43.735271
214,2023-06-14 07:37:43.752991
215,2023-06-14 07:37:43.771362
216,2023-06-14 07:37:43.788975
217,2023-06-14 07:37:43.807589
218,2023-06-14 07:37:43.826151
219,2023-06-14 07:37:43.843755
220,2023-06-14 07:37:43.861817
221,2023-06-14 07:37:43.879998
222,2023-06-14 07:37:43.898317
223,2023-06-14 07:37:43.916451
224,2023-06-14 07:37:43.934677
225,2023-06-14 07:37:43.952566
226,2023-06-14 07:37:43.971088
227,2023-06-14 07:37:43.989663
228,2023-06-14 07:37:44.008443
229,2023-06-14 07:37:44.026389
230,2023-06-14 07:37:44.044466
231,2023-06-14 07:37:44.062063
232,2023-06-14 07:37:44.079861
233,2023-06-14 07:37:44.098258
234,2023-06-14 07:37:44.117078
235,2023-06-14 07:37:44.135528
236,2023-06-14 07:37:44.154160
237,2023-06-14 07:37:44.172738
238,2023-06-14 07:37:44.190532
239,2023-06-14 07:37:44.208730
240,2023-06-14 07:37:44.227415
241,2023-06-14 07:37:44.246142
242,2023-06-14 07:37:44.263904
243,2023-06-14 07:37:44.284734
244,2023-06-14 07:37:44.302379
245,2023-06-14 07:37:44.320537
246,2023-06-14 07:37:44.339318
247,2023-06-14 07:37:44.357387
248,2023-06-14 07:37:44.375668
249,2023-06-14 07:37:44.393459
250,2023-06-14 07:37:44.411152
251,2023-06-14 07:37:44.429142
252,2023-06-14 07:37:44.447493
253,2023-06-14 07:37:44.466022
254,2023-06-14 07:37:44.483615
255,2023-06-14 07:37:44.501889
256,2023-06-14 07:37:44.519684
257,2023-06-14 07:37:44.538289
258,2023-06-14 07:37:44.556300
259,2023-06-14 07:37:44.574240
260,2023-06-14 07:37:44.592261
261,2023-06-14 07:37:44.610339
262,2023-06-14 07:37:44.628540
263,2023-06-14 07:37:44.646558
264,2023-06-14 07:37:44.664710
265,2023-06-14 07:37:44.682191
266,2023-06-14 07:37:44.700245
267,2023-06-14 07:37:44.718448
268,2023-06-14 07:37:44.736564
269,2023-06-14 07:37:44.754547
270,2023-06-14 07:37:44.772818
271,2023-06-14 07:37:44.790596
272,2023-06-14 07:37:44.808211
273,2023-06-14 07:37:44.826299
274,2023-06-14 07:37:44.844374
275,2023-06-14 07:37:44.863500
276,2023-06-14 07:37:44.881297
277,2023-06-14 07:37:44.899550
278,2023-06-14 07:37:44.917303
279,2023-06-14 07:37:44.935093
280,2023-06-14 07:37:44.953282
281,2023-06-14 07:37:44.971537
282,2023-06-14 07:37:44.990540
283,2023-06-14 07:37:45.008146
284,2023-06-14 07:37:45.025614
285,2023-06-14 07:37:45.043588
286,2023-06-14 07:37:45.061990
287,2023-06-14 07:37:45.079656
288,2023-06-14 07:37:45.097939
289,2023-06-14 07:37:45.116452
290,2023-06-14 07:37:45.134423
291,2023-06-14 07:37:45.152086
292,2023-06-14 07:37:45.170098
293,2023-06-14 07:37:45.187773
294,2023-06-14 07:37:45.205746
295,2023-06-14 07:37:45.225206
296,2023-06-14 07:37:45.243962
297,2023-06-14 07:37:45.261554
298,2023-06-14 07:37:45.284067
299,2023-06-14 07:37:45.487194
300,2023-06-14 07:37:45.516972
301,2023-06-14 07:37:45.576421
302,2023-06-14 07:37:45.595178
303,2023-06-14 07:37:45.671966
304,2023-06-14 07:37:45.713791
305,2023-06-14 07:37:45.763938
306,2023-06-14 07:37:45.870343
307,2023-06-14 07:37:45.936522
