index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-06-14 07:46:34.949983
1,24801.626953125,-44.22088157361573,False,2023-06-14 07:46:34.968389
2,24801.626953125,-44.01461669087051,False,2023-06-14 07:46:34.988139
3,24801.51953125,-43.83126709279069,True,2023-06-14 07:46:36.030404
4,24801.626953125,-43.561980054573766,False,2023-06-14 07:46:35.024490
5,24801.626953125,-43.33279647206857,False,2023-06-14 07:46:35.043168
6,24801.626953125,-43.10361630465797,False,2023-06-14 07:46:35.062572
7,24801.626953125,-42.89162089319911,False,2023-06-14 07:46:35.079802
8,24801.626953125,-42.67389495302662,False,2023-06-14 07:46:35.098082
9,24801.626953125,-42.433253728188724,False,2023-06-14 07:46:35.115771
10,24801.626953125,-42.19261250335084,False,2023-06-14 07:46:35.132955
11,24801.626953125,-41.963428920845644,False,2023-06-14 07:46:35.151376
12,24810.78125,-41.73424533834045,False,2023-06-14 07:46:35.169521
13,24810.78125,-41.50506175583526,False,2023-06-14 07:46:35.187948
14,24801.626953125,-41.29306975947099,False,2023-06-14 07:46:35.204970
15,24801.626953125,-41.063886176965795,False,2023-06-14 07:46:35.222675
16,24810.869140625,-40.81776372531897,True,2023-06-14 07:46:36.030486
17,24801.626953125,-40.622707183001744,False,2023-06-14 07:46:35.259588
18,24801.626953125,-40.40498465792383,False,2023-06-14 07:46:35.277082
19,24801.626953125,-40.18153160413228,False,2023-06-14 07:46:35.294966
20,24801.626953125,-39.96380566395979,False,2023-06-14 07:46:35.312348
21,24801.626953125,-39.734622081454596,False,2023-06-14 07:46:35.331179
22,24801.685546875,-39.49397744152212,True,2023-06-14 07:46:36.030558
23,24801.626953125,-39.28198544515785,False,2023-06-14 07:46:35.371384
24,24801.310546875,-39.09863584707803,True,2023-06-14 07:46:36.030599
25,24801.626953125,-38.823621695242046,False,2023-06-14 07:46:35.407658
26,24801.626953125,-39.06426292007994,False,2023-06-14 07:46:35.425934
27,24801.626953125,-38.83507933757475,False,2023-06-14 07:46:35.443910
28,24801.626953125,-38.611626283783195,False,2023-06-14 07:46:35.462198
29,24801.626953125,-38.393900343610696,False,2023-06-14 07:46:35.480635
30,24801.599609375,-38.18189810196267,True,2023-06-14 07:46:36.030630
