index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-06-14 06:35:50.817664
1,24801.626953125,-44.22088157361573,False,2023-06-14 06:35:50.836092
2,24801.626953125,-44.01461669087051,False,2023-06-14 06:35:50.865547
3,24792.470703125,-43.79116363707896,False,2023-06-14 06:35:50.887701
4,24801.626953125,-43.561980054573766,False,2023-06-14 06:35:50.923714
5,24829.125,-43.327574792448104,True,2023-06-14 06:35:51.981547
6,24801.626953125,-43.10361630465797,False,2023-06-14 06:35:50.978190
7,24801.626953125,-42.89162089319911,False,2023-06-14 06:35:51.005515
8,24801.626953125,-42.67389495302662,False,2023-06-14 06:35:51.023156
9,24801.654296875,-42.450435069045895,True,2023-06-14 06:35:51.981648
10,24801.740234375,-42.22124124125695,True,2023-06-14 06:35:51.981699
11,24801.626953125,-41.963428920845644,False,2023-06-14 06:35:51.096118
12,24810.78125,-41.73424533834045,False,2023-06-14 06:35:51.118350
13,24810.78125,-41.50506175583526,False,2023-06-14 06:35:51.151893
14,24801.626953125,-41.29306975947099,False,2023-06-14 06:35:51.247343
15,24801.626953125,-41.063886176965795,False,2023-06-14 06:35:51.279312
16,24801.626953125,-40.84043312317424,False,2023-06-14 06:35:51.296377
17,24801.626953125,-40.622707183001744,False,2023-06-14 06:35:51.376714
18,24801.626953125,-40.40498465792383,False,2023-06-14 06:35:51.479330
19,24801.626953125,-40.18726213284592,True,2023-06-14 06:35:51.981732
20,24801.626953125,-39.96380566395979,False,2023-06-14 06:35:51.516979
21,24801.626953125,-39.734622081454596,False,2023-06-14 06:35:51.534673
22,24801.626953125,-39.511169027663044,False,2023-06-14 06:35:51.552405
23,24801.626953125,-39.28198544515785,False,2023-06-14 06:35:51.570670
24,24801.626953125,-39.06426292007994,False,2023-06-14 06:35:51.588460
25,24801.5703125,-38.857998037334724,True,2023-06-14 06:35:51.981762
26,24801.404296875,-38.66318396673304,True,2023-06-14 06:35:51.981802
27,24801.626953125,-38.83507933757475,False,2023-06-14 06:35:51.644642
28,24801.626953125,-38.611626283783195,False,2023-06-14 06:35:51.662282
29,24801.626953125,-38.393900343610696,False,2023-06-14 06:35:51.679902
30,24801.626953125,-38.18190834724643,False,2023-06-14 06:35:51.697633
31,24792.470703125,-37.96418240707393,False,2023-06-14 06:35:51.715943
32,24792.470703125,-37.740729353282376,False,2023-06-14 06:35:51.733703
33,24792.470703125,-37.51154577077718,False,2023-06-14 06:35:51.751507
34,24792.470703125,-37.31101141674561,False,2023-06-14 06:35:51.769113
