index,sent_at
0,2023-06-14 06:11:17.957674
1,2023-06-14 06:11:17.976765
2,2023-06-14 06:11:17.997391
3,2023-06-14 06:11:18.018586
4,2023-06-14 06:11:18.036566
5,2023-06-14 06:11:18.057400
6,2023-06-14 06:11:18.075547
7,2023-06-14 06:11:18.093226
8,2023-06-14 06:11:18.112470
9,2023-06-14 06:11:18.132212
10,2023-06-14 06:11:18.149858
11,2023-06-14 06:11:18.169282
12,2023-06-14 06:11:18.187641
13,2023-06-14 06:11:18.207516
14,2023-06-14 06:11:18.229515
15,2023-06-14 06:11:18.250013
16,2023-06-14 06:11:18.269203
17,2023-06-14 06:11:18.287619
18,2023-06-14 06:11:18.305423
19,2023-06-14 06:11:18.325077
20,2023-06-14 06:11:18.344350
21,2023-06-14 06:11:18.364409
22,2023-06-14 06:11:18.385239
23,2023-06-14 06:11:18.404822
24,2023-06-14 06:11:18.424207
25,2023-06-14 06:11:18.446796
26,2023-06-14 06:11:18.464633
27,2023-06-14 06:11:18.482132
28,2023-06-14 06:11:18.500318
29,2023-06-14 06:11:18.518212
30,2023-06-14 06:11:18.536427
31,2023-06-14 06:11:18.554366
32,2023-06-14 06:11:18.571943
33,2023-06-14 06:11:18.590016
34,2023-06-14 06:11:18.607464
35,2023-06-14 06:11:18.625151
36,2023-06-14 06:11:18.643343
37,2023-06-14 06:11:18.661272
38,2023-06-14 06:11:18.679041
39,2023-06-14 06:11:18.697232
40,2023-06-14 06:11:18.715169
41,2023-06-14 06:11:18.733228
42,2023-06-14 06:11:18.751471
43,2023-06-14 06:11:18.769498
44,2023-06-14 06:11:18.787207
45,2023-06-14 06:11:18.805108
46,2023-06-14 06:11:18.823189
47,2023-06-14 06:11:18.840647
48,2023-06-14 06:11:18.858258
49,2023-06-14 06:11:18.875791
50,2023-06-14 06:11:18.893181
51,2023-06-14 06:11:18.910972
52,2023-06-14 06:11:18.929098
53,2023-06-14 06:11:18.946809
54,2023-06-14 06:11:18.964864
55,2023-06-14 06:11:18.982415
56,2023-06-14 06:11:19.000186
57,2023-06-14 06:11:19.018136
58,2023-06-14 06:11:19.036344
59,2023-06-14 06:11:19.054404
60,2023-06-14 06:11:19.071999
61,2023-06-14 06:11:19.089928
62,2023-06-14 06:11:19.108017
63,2023-06-14 06:11:19.125907
64,2023-06-14 06:11:19.144201
65,2023-06-14 06:11:19.162149
66,2023-06-14 06:11:19.179671
67,2023-06-14 06:11:19.197144
68,2023-06-14 06:11:19.214709
69,2023-06-14 06:11:19.232240
70,2023-06-14 06:11:19.250276
71,2023-06-14 06:11:19.268118
72,2023-06-14 06:11:19.285656
