index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-08-25 00:11:40.315289
1,24801.626953125,-44.22088157361573,False,2023-08-25 00:11:40.333120
2,24801.626953125,-44.01461669087051,False,2023-08-25 00:11:40.350977
3,24792.470703125,-43.79116363707896,False,2023-08-25 00:11:40.368878
4,24801.626953125,-43.561980054573766,False,2023-08-25 00:11:40.386726
5,24801.626953125,-43.33279647206857,False,2023-08-25 00:11:40.404520
6,24792.470703125,-43.103356757469506,True,2023-08-25 00:11:41.441270
7,24801.626953125,-42.89162089319911,False,2023-08-25 00:11:40.440222
8,24801.626953125,-42.67389495302662,False,2023-08-25 00:11:40.457340
9,24801.626953125,-42.433253728188724,False,2023-08-25 00:11:40.475326
10,24801.626953125,-42.19261250335084,False,2023-08-25 00:11:40.492954
11,24801.626953125,-41.95196786341836,True,2023-08-25 00:11:41.441345
12,24810.78125,-41.73424533834045,False,2023-08-25 00:11:40.529272
13,24810.78125,-41.50506175583526,False,2023-08-25 00:11:40.546059
14,24801.626953125,-41.29306975947099,False,2023-08-25 00:11:40.563847
15,24783.236328125,-41.098050783194196,True,2023-08-25 00:11:41.441634
16,24801.626953125,-40.84043312317424,False,2023-08-25 00:11:40.600212
17,24801.626953125,-40.622707183001744,False,2023-08-25 00:11:40.617126
18,24801.626953125,-40.40498465792383,False,2023-08-25 00:11:40.634847
19,24801.626953125,-40.18153160413228,False,2023-08-25 00:11:40.652576
20,24801.626953125,-39.96380566395979,False,2023-08-25 00:11:40.670127
21,24801.599609375,-39.75180342231176,True,2023-08-25 00:11:41.441697
22,24801.626953125,-39.511169027663044,False,2023-08-25 00:11:40.705829
23,24801.626953125,-39.28198544515785,False,2023-08-25 00:11:40.723033
24,24801.626953125,-39.06426292007994,False,2023-08-25 00:11:40.740871
25,24801.626953125,-38.823621695242046,False,2023-08-25 00:11:40.759729
26,24801.626953125,-39.06426292007994,False,2023-08-25 00:11:40.777482
27,24801.626953125,-38.83507933757475,False,2023-08-25 00:11:40.795085
28,24801.626953125,-38.611626283783195,False,2023-08-25 00:11:40.812747
29,24801.626953125,-38.393900343610696,False,2023-08-25 00:11:40.830339
30,24801.626953125,-38.18190834724643,False,2023-08-25 00:11:40.848043
31,24792.470703125,-37.96418240707393,False,2023-08-25 00:11:40.865493
32,24792.470703125,-37.740729353282376,False,2023-08-25 00:11:40.883343
33,24792.470703125,-37.51154577077718,False,2023-08-25 00:11:40.901088
34,24792.470703125,-37.31101141674561,False,2023-08-25 00:11:40.918905
35,24792.470703125,-37.10474653400039,False,2023-08-25 00:11:40.936567
36,24792.470703125,-36.88129348020884,False,2023-08-25 00:11:40.954100
37,24792.470703125,-36.66357095513093,False,2023-08-25 00:11:40.971886
38,24792.470703125,-36.474494243432055,False,2023-08-25 00:11:40.989467
39,24792.470703125,-36.23384960349958,False,2023-08-25 00:11:41.007158
40,24792.470703125,-36.02185760713531,False,2023-08-25 00:11:41.024787
41,24792.470703125,-35.81559272439009,False,2023-08-25 00:11:41.042489
42,24792.470703125,-35.603597312931235,False,2023-08-25 00:11:41.060130
43,24783.31640625,-35.38014425913968,False,2023-08-25 00:11:41.077601
44,24783.31640625,-35.17387937639447,False,2023-08-25 00:11:41.095441
45,24783.31640625,-34.944695793889274,False,2023-08-25 00:11:41.113130
46,24783.31640625,-34.72124274009772,False,2023-08-25 00:11:41.130974
47,24783.31640625,-34.51497785735251,False,2023-08-25 00:11:41.148888
48,24783.236328125,-34.32589773055905,True,2023-08-25 00:11:41.441741
49,24783.31640625,-34.07379886338846,False,2023-08-25 00:11:41.184606
50,24783.31640625,-33.85034580959691,False,2023-08-25 00:11:41.201388
51,24783.31640625,-33.621162227091716,False,2023-08-25 00:11:41.219362
52,24792.470703125,-33.403439702013806,False,2023-08-25 00:11:41.237036
53,24783.31640625,-33.185717176935896,False,2023-08-25 00:11:41.254854
54,24783.31640625,-32.962260708049754,False,2023-08-25 00:11:41.272573
55,24783.31640625,-32.744538182971844,False,2023-08-25 00:11:41.290108
56,24783.31640625,-32.51535460046665,False,2023-08-25 00:11:41.307802
57,24783.31640625,-32.280440489247816,False,2023-08-25 00:11:41.325462
58,24783.31640625,-32.062717964169906,False,2023-08-25 00:11:41.343303
59,24783.31640625,-31.833534381664712,False,2023-08-25 00:11:41.361042
60,24783.31640625,-31.621542385300444,False,2023-08-25 00:11:41.378881
61,24774.16015625,-31.403816445127948,False,2023-08-25 00:11:41.396513
62,24774.16015625,-31.180363391336392,False,2023-08-25 00:11:41.414013
63,24774.16015625,-30.962640866258482,False,2023-08-25 00:11:41.431736
64,24783.31640625,-30.73345728375329,False,2023-08-25 00:11:41.449333
65,24774.16015625,-30.515731343580793,False,2023-08-25 00:11:41.467132
66,24746.634765625,-30.308988347593676,True,2023-08-25 00:11:42.503793
67,24774.16015625,-30.080282878330387,False,2023-08-25 00:11:41.503295
68,24774.16015625,-29.862560353252473,False,2023-08-25 00:11:41.520468
69,24774.16015625,-29.644837828174563,False,2023-08-25 00:11:41.538096
70,24774.16015625,-29.432842416715708,False,2023-08-25 00:11:41.555628
71,24765.005859375,-29.215116476543212,False,2023-08-25 00:11:41.573185
72,24765.005859375,-29.00312448017894,False,2023-08-25 00:11:41.590969
73,24765.005859375,-28.785398540006444,False,2023-08-25 00:11:41.608749
74,24765.005859375,-28.550486136334904,False,2023-08-25 00:11:41.626565
75,24765.005859375,-28.33276361125699,False,2023-08-25 00:11:41.644236
76,24765.005859375,-28.120768199798135,False,2023-08-25 00:11:41.661843
77,24755.849609375,-27.92023384576656,False,2023-08-25 00:11:41.679538
