index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-09-06 13:02:37.087059
1,24801.626953125,-44.22088157361573,False,2023-09-06 13:02:37.104467
2,24801.626953125,-44.01461669087051,False,2023-09-06 13:02:37.122055
3,24792.470703125,-43.79116363707896,False,2023-09-06 13:02:37.139673
4,24801.626953125,-43.561980054573766,False,2023-09-06 13:02:37.157333
5,24801.626953125,-43.33279647206857,False,2023-09-06 13:02:37.175103
6,24801.626953125,-43.10361630465797,False,2023-09-06 13:02:37.192702
7,24801.626953125,-42.89162089319911,False,2023-09-06 13:02:37.210419
8,24801.626953125,-42.67389495302662,False,2023-09-06 13:02:37.227991
9,24801.626953125,-42.433253728188724,False,2023-09-06 13:02:37.245817
10,24801.626953125,-42.19261250335084,False,2023-09-06 13:02:37.263602
11,24801.626953125,-41.963428920845644,False,2023-09-06 13:02:37.281345
12,24810.78125,-41.73424533834045,False,2023-09-06 13:02:37.299148
13,24810.78125,-41.50506175583526,False,2023-09-06 13:02:37.316727
14,24801.626953125,-41.27562204123619,True,2023-09-06 13:02:37.553230
15,24801.626953125,-41.063886176965795,False,2023-09-06 13:02:37.351967
16,24801.626953125,-40.84043312317424,False,2023-09-06 13:02:37.369498
17,24801.626953125,-40.622707183001744,False,2023-09-06 13:02:37.387435
18,24801.626953125,-40.40498465792383,False,2023-09-06 13:02:37.405169
19,24801.626953125,-40.18153160413228,False,2023-09-06 13:02:37.422968
20,24801.626953125,-39.96380566395979,False,2023-09-06 13:02:37.440599
21,24801.626953125,-39.734622081454596,False,2023-09-06 13:02:37.458378
22,24801.626953125,-39.511169027663044,False,2023-09-06 13:02:37.475938
23,24801.626953125,-39.28198544515785,False,2023-09-06 13:02:37.493799
24,24801.626953125,-39.06426292007994,False,2023-09-06 13:02:37.511583
25,24801.626953125,-38.823621695242046,False,2023-09-06 13:02:37.530664
26,24801.626953125,-39.06426292007994,False,2023-09-06 13:02:37.548174
27,24804.251953125,-39.78612853798566,True,2023-09-06 13:02:37.784602
28,24801.626953125,-38.611626283783195,False,2023-09-06 13:02:37.583717
29,24844.203125,-35.54442738415142,True,2023-09-06 13:02:37.784680
30,24801.626953125,-38.18190834724643,False,2023-09-06 13:02:37.619011
31,24792.470703125,-37.96418240707393,False,2023-09-06 13:02:37.636672
32,24792.470703125,-37.740729353282376,False,2023-09-06 13:02:37.654222
33,24792.470703125,-37.51154577077718,False,2023-09-06 13:02:37.671778
34,24792.470703125,-37.31101141674561,False,2023-09-06 13:02:37.689590
35,24792.470703125,-37.10474653400039,False,2023-09-06 13:02:37.707425
36,24792.470703125,-36.88129348020884,False,2023-09-06 13:02:37.725245
37,24792.470703125,-36.66357095513093,False,2023-09-06 13:02:37.743037
38,24792.470703125,-36.474494243432055,False,2023-09-06 13:02:37.760697
39,24792.470703125,-36.23384960349958,False,2023-09-06 13:02:37.778490
40,24792.751953125,-35.94163703533351,True,2023-09-06 13:02:38.014900
41,24792.470703125,-35.81559272439009,False,2023-09-06 13:02:37.813874
42,24792.470703125,-35.603597312931235,False,2023-09-06 13:02:37.831634
43,24793.1640625,-35.305661046240694,True,2023-09-06 13:02:38.015004
44,24783.31640625,-35.17387937639447,False,2023-09-06 13:02:37.867084
45,24762.4296875,-35.20827962414924,True,2023-09-06 13:02:38.015362
46,24783.31640625,-34.72124274009772,False,2023-09-06 13:02:37.902381
47,24783.31640625,-34.51497785735251,False,2023-09-06 13:02:37.919882
48,24783.31640625,-34.302982445893655,False,2023-09-06 13:02:37.937750
49,24783.34375,-34.08525309062657,True,2023-09-06 13:02:38.015440
50,24783.31640625,-33.85034580959691,False,2023-09-06 13:02:37.973349
51,24783.326171875,-33.59825377261549,True,2023-09-06 13:02:38.015470
52,24792.470703125,-33.403439702013806,False,2023-09-06 13:02:38.008921
53,24783.31640625,-33.185717176935896,False,2023-09-06 13:02:38.026673
54,24783.31640625,-32.962260708049754,False,2023-09-06 13:02:38.044192
55,24783.31640625,-32.744538182971844,False,2023-09-06 13:02:38.062003
56,24783.2890625,-32.532546186607576,True,2023-09-06 13:02:38.298653
57,24783.31640625,-32.280440489247816,False,2023-09-06 13:02:38.097636
58,24783.31640625,-32.062717964169906,False,2023-09-06 13:02:38.115390
59,24783.119140625,-31.87937178118467,True,2023-09-06 13:02:38.298732
60,24783.31640625,-31.621542385300444,False,2023-09-06 13:02:38.150865
61,24784.34375,-31.289243436895568,True,2023-09-06 13:02:38.299057
62,24774.16015625,-31.180363391336392,False,2023-09-06 13:02:38.186217
63,24774.16015625,-30.962640866258482,False,2023-09-06 13:02:38.203743
64,24783.31640625,-30.73345728375329,False,2023-09-06 13:02:38.221567
65,24774.16015625,-30.515731343580793,False,2023-09-06 13:02:38.239396
66,24774.16015625,-30.303739347216524,False,2023-09-06 13:02:38.257119
67,24774.16015625,-30.080282878330387,False,2023-09-06 13:02:38.275001
68,24774.16015625,-29.862560353252473,False,2023-09-06 13:02:38.292469
69,24774.16015625,-29.644837828174563,False,2023-09-06 13:02:38.310235
70,24774.16015625,-29.432842416715708,False,2023-09-06 13:02:38.327777
71,24765.005859375,-29.215116476543212,False,2023-09-06 13:02:38.345599
72,24765.005859375,-29.00312448017894,False,2023-09-06 13:02:38.363413
73,24765.005859375,-28.785398540006444,False,2023-09-06 13:02:38.381211
74,24765.005859375,-28.550486136334904,False,2023-09-06 13:02:38.398909
75,24765.005859375,-28.33276361125699,False,2023-09-06 13:02:38.416604
76,24765.005859375,-28.120768199798135,False,2023-09-06 13:02:38.434273
77,24764.978515625,-27.91449648686375,True,2023-09-06 13:02:38.670715
78,24755.849609375,-27.713968963021344,False,2023-09-06 13:02:38.469642
79,24755.849609375,-27.4905142016825,False,2023-09-06 13:02:38.487432
80,24765.09375,-27.244378089657335,True,2023-09-06 13:02:38.670797
81,24755.849609375,-27.043608094099397,False,2023-09-06 13:02:38.523055
82,24755.849609375,-26.820155040307846,False,2023-09-06 13:02:38.540707
83,24755.849609375,-26.590971457802652,False,2023-09-06 13:02:38.558387
84,24755.849609375,-26.36178787529746,False,2023-09-06 13:02:38.575895
85,24755.849609375,-26.11541612174593,False,2023-09-06 13:02:38.593781
86,24755.9453125,-25.851852782053477,True,2023-09-06 13:02:38.671073
87,24755.849609375,-26.09249742198595,False,2023-09-06 13:02:38.629432
88,24765.005859375,-25.86331554702805,False,2023-09-06 13:02:38.647468
89,24765.005859375,-25.62267261464287,False,2023-09-06 13:02:38.664814
90,24755.849609375,-25.404948382017665,False,2023-09-06 13:02:38.682490
91,24755.849609375,-25.164307157179774,False,2023-09-06 13:02:38.700063
92,24765.005859375,-24.923664224794592,False,2023-09-06 13:02:38.717744
93,24765.005859375,-24.694480642289403,False,2023-09-06 13:02:38.735497
94,24765.005859375,-24.46529705978421,False,2023-09-06 13:02:38.753267
95,24765.005859375,-24.23611006218443,True,2023-09-06 13:02:38.989825
96,24765.005859375,-23.984012902561137,False,2023-09-06 13:02:38.788781
97,24765.005859375,-23.743371677723246,False,2023-09-06 13:02:38.806518
98,24765.005859375,-23.514188095218056,False,2023-09-06 13:02:38.824093
99,24765.005859375,-23.273545162832875,False,2023-09-06 13:02:38.841739
100,24765.005859375,-23.044363287874972,False,2023-09-06 13:02:38.859582
101,24765.005859375,-22.81517970536978,False,2023-09-06 13:02:38.877385
102,24765.005859375,-22.574536772984597,False,2023-09-06 13:02:38.895255
103,24765.005859375,-22.33389554814671,False,2023-09-06 13:02:38.912908
104,24765.005859375,-22.104711965641517,False,2023-09-06 13:02:38.930703
105,24764.947265625,-21.886980902827144,True,2023-09-06 13:02:38.989931
106,24765.005859375,-21.640615979464783,False,2023-09-06 13:02:38.965997
107,24765.34375,-21.365617195554435,True,2023-09-06 13:02:39.219941
108,24766.138671875,-21.061991381285274,True,2023-09-06 13:02:39.220021
109,24765.005859375,-20.930148239736518,False,2023-09-06 13:02:39.019129
110,24774.16015625,-20.695235836064978,False,2023-09-06 13:02:39.036747
111,24774.16015625,-20.460323432393437,False,2023-09-06 13:02:39.054482
112,24774.16015625,-20.231139849888244,False,2023-09-06 13:02:39.072097
113,24774.16015625,-20.00195626738305,False,2023-09-06 13:02:39.089923
114,24765.005859375,-19.772772684877857,False,2023-09-06 13:02:39.107711
115,24774.16015625,-19.52067211015998,False,2023-09-06 13:02:39.125536
116,24774.16015625,-19.280029177774797,False,2023-09-06 13:02:39.143265
117,24774.16015625,-19.050847302816898,False,2023-09-06 13:02:39.160943
118,24774.16015625,-18.821663720311705,False,2023-09-06 13:02:39.178667
119,24774.16015625,-18.592475015164634,True,2023-09-06 13:02:39.220052
120,24774.16015625,-18.340379563088632,False,2023-09-06 13:02:39.213757
121,24774.16015625,-18.105467159417092,False,2023-09-06 13:02:39.231554
122,24774.16015625,-17.87055304819826,False,2023-09-06 13:02:39.249257
123,24774.16015625,-17.63563381433755,True,2023-09-06 13:02:39.485476
124,24774.16015625,-17.435106290495145,False,2023-09-06 13:02:39.284610
125,24774.16015625,-17.20019217927631,False,2023-09-06 13:02:39.302260
