index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-08-24 23:45:22.315403
1,24801.626953125,-44.22088157361573,False,2023-08-24 23:45:22.333370
2,24801.626953125,-44.01461669087051,False,2023-08-24 23:45:22.351301
3,24792.470703125,-43.79116363707896,False,2023-08-24 23:45:22.369114
4,24801.626953125,-43.561980054573766,False,2023-08-24 23:45:22.387080
5,24801.626953125,-43.33279647206857,False,2023-08-24 23:45:22.404646
6,24801.626953125,-43.10361630465797,False,2023-08-24 23:45:22.422288
7,24801.626953125,-42.89162089319911,False,2023-08-24 23:45:22.440042
8,24801.626953125,-42.67389495302662,False,2023-08-24 23:45:22.457467
9,24801.626953125,-42.433253728188724,False,2023-08-24 23:45:22.475236
10,24801.626953125,-42.19261250335084,False,2023-08-24 23:45:22.492969
11,24801.626953125,-41.963428920845644,False,2023-08-24 23:45:22.510699
12,24810.78125,-41.73424533834045,False,2023-08-24 23:45:22.528212
13,24810.78125,-41.50506175583526,False,2023-08-24 23:45:22.545689
14,24801.626953125,-41.29306975947099,False,2023-08-24 23:45:22.563476
15,24801.626953125,-41.063886176965795,False,2023-08-24 23:45:22.581223
16,24801.626953125,-40.84043312317424,False,2023-08-24 23:45:22.599029
17,24801.626953125,-40.622707183001744,False,2023-08-24 23:45:22.616720
18,24801.626953125,-40.40498465792383,False,2023-08-24 23:45:22.634532
19,24801.626953125,-40.18153160413228,False,2023-08-24 23:45:22.652212
20,24801.626953125,-39.96380566395979,False,2023-08-24 23:45:22.669661
21,24801.626953125,-39.734622081454596,False,2023-08-24 23:45:22.687406
22,24801.626953125,-39.511169027663044,False,2023-08-24 23:45:22.705169
23,24801.626953125,-39.28198544515785,False,2023-08-24 23:45:22.722727
24,24801.626953125,-39.06426292007994,False,2023-08-24 23:45:22.740502
25,24801.626953125,-38.823621695242046,False,2023-08-24 23:45:22.759431
26,24801.626953125,-39.06426292007994,False,2023-08-24 23:45:22.777144
27,24801.626953125,-38.83507933757475,False,2023-08-24 23:45:22.795205
28,24801.626953125,-38.611626283783195,False,2023-08-24 23:45:22.812750
29,24801.626953125,-38.393900343610696,False,2023-08-24 23:45:22.830299
30,24801.626953125,-38.18190834724643,False,2023-08-24 23:45:22.847938
31,24792.470703125,-37.96418240707393,False,2023-08-24 23:45:22.865200
32,24792.470703125,-37.740729353282376,False,2023-08-24 23:45:22.883193
33,24792.470703125,-37.51154577077718,False,2023-08-24 23:45:22.900805
34,24792.470703125,-37.31101141674561,False,2023-08-24 23:45:22.918753
35,24792.470703125,-37.10474653400039,False,2023-08-24 23:45:22.936479
36,24792.470703125,-36.88129348020884,False,2023-08-24 23:45:22.953720
37,24792.470703125,-36.66357095513093,False,2023-08-24 23:45:22.971454
38,24792.470703125,-36.474494243432055,False,2023-08-24 23:45:22.989094
