index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-09-20 15:06:32.094869
1,24801.626953125,-44.22088157361573,False,2023-09-20 15:06:32.112698
2,24801.626953125,-44.01461669087051,False,2023-09-20 15:06:32.130366
3,24792.470703125,-43.79116363707896,False,2023-09-20 15:06:32.147960
4,24801.626953125,-43.561980054573766,False,2023-09-20 15:06:32.165922
5,24801.626953125,-43.33279647206857,False,2023-09-20 15:06:32.183431
6,24801.626953125,-42.89162089319911,False,2023-09-20 15:06:32.219167
7,24801.626953125,-42.67389495302662,False,2023-09-20 15:06:32.237022
8,24801.626953125,-42.433253728188724,False,2023-09-20 15:06:32.255045
9,24801.626953125,-42.19261250335084,False,2023-09-20 15:06:32.272820
10,24801.626953125,-41.963428920845644,False,2023-09-20 15:06:32.290734
11,24810.78125,-41.73424533834045,False,2023-09-20 15:06:32.308314
12,24810.78125,-41.50506175583526,False,2023-09-20 15:06:32.326301
13,24801.626953125,-41.29306975947099,False,2023-09-20 15:06:32.343981
14,24801.626953125,-41.063886176965795,False,2023-09-20 15:06:32.361833
15,24801.626953125,-40.84043312317424,False,2023-09-20 15:06:32.379755
16,24801.626953125,-40.622707183001744,False,2023-09-20 15:06:32.397600
17,24801.626953125,-40.40498465792383,False,2023-09-20 15:06:32.415556
18,24801.626953125,-40.18153160413228,False,2023-09-20 15:06:32.433401
19,24801.626953125,-39.96380566395979,False,2023-09-20 15:06:32.451216
20,24801.626953125,-39.734622081454596,False,2023-09-20 15:06:32.469024
21,24801.626953125,-39.511169027663044,False,2023-09-20 15:06:32.486338
22,24801.626953125,-39.28198544515785,False,2023-09-20 15:06:32.504084
23,24801.626953125,-38.823621695242046,False,2023-09-20 15:06:32.541572
24,24801.626953125,-39.06426292007994,False,2023-09-20 15:06:32.559564
25,24801.626953125,-38.83507933757475,False,2023-09-20 15:06:32.577500
26,24801.626953125,-38.611626283783195,False,2023-09-20 15:06:32.595406
27,24801.626953125,-38.393900343610696,False,2023-09-20 15:06:32.613188
28,24801.626953125,-38.18190834724643,False,2023-09-20 15:06:32.631062
29,24792.470703125,-37.96418240707393,False,2023-09-20 15:06:32.648841
30,24792.470703125,-37.740729353282376,False,2023-09-20 15:06:32.666726
31,24792.470703125,-37.51154577077718,False,2023-09-20 15:06:32.684263
32,24792.470703125,-37.31101141674561,False,2023-09-20 15:06:32.702378
33,24792.470703125,-37.10474653400039,False,2023-09-20 15:06:32.719916
34,24792.470703125,-36.88129348020884,False,2023-09-20 15:06:32.737697
35,24792.470703125,-36.66357095513093,False,2023-09-20 15:06:32.755656
36,24792.470703125,-36.474494243432055,False,2023-09-20 15:06:32.773600
37,24792.470703125,-36.23384960349958,False,2023-09-20 15:06:32.791590
38,24792.470703125,-36.02185760713531,False,2023-09-20 15:06:32.809493
39,24792.470703125,-35.81559272439009,False,2023-09-20 15:06:32.827454
40,24792.470703125,-35.603597312931235,False,2023-09-20 15:06:32.845342
41,24783.31640625,-35.38014425913968,False,2023-09-20 15:06:32.863024
42,24783.31640625,-35.17387937639447,False,2023-09-20 15:06:32.880799
43,24783.31640625,-34.944695793889274,False,2023-09-20 15:06:32.898738
44,24783.31640625,-34.72124274009772,False,2023-09-20 15:06:32.916341
45,24783.31640625,-34.51497785735251,False,2023-09-20 15:06:32.934143
46,24783.31640625,-34.302982445893655,False,2023-09-20 15:06:32.951807
47,24783.31640625,-34.07379886338846,False,2023-09-20 15:06:32.969609
48,24783.31640625,-33.85034580959691,False,2023-09-20 15:06:32.987595
49,24783.31640625,-33.185717176935896,False,2023-09-20 15:06:33.041481
50,24783.31640625,-32.962260708049754,False,2023-09-20 15:06:33.059445
51,24783.31640625,-32.744538182971844,False,2023-09-20 15:06:33.077145
52,24783.31640625,-32.51535460046665,False,2023-09-20 15:06:33.095107
53,24783.31640625,-32.280440489247816,False,2023-09-20 15:06:33.112853
54,24783.31640625,-32.062717964169906,False,2023-09-20 15:06:33.130569
