index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-09-20 14:58:16.603306
1,24801.626953125,-44.22088157361573,False,2023-09-20 14:58:16.621046
2,24801.626953125,-44.01461669087051,False,2023-09-20 14:58:16.638818
3,24792.470703125,-43.79116363707896,False,2023-09-20 14:58:16.656366
4,24801.626953125,-43.561980054573766,False,2023-09-20 14:58:16.674134
5,24801.626953125,-43.33279647206857,False,2023-09-20 14:58:16.691784
6,24801.626953125,-43.10361630465797,False,2023-09-20 14:58:16.709583
7,24801.626953125,-42.89162089319911,False,2023-09-20 14:58:16.727192
8,24801.626953125,-42.67389495302662,False,2023-09-20 14:58:16.744955
9,24801.626953125,-42.433253728188724,False,2023-09-20 14:58:16.762327
10,24801.626953125,-42.19261250335084,False,2023-09-20 14:58:16.779980
11,24801.626953125,-41.963428920845644,False,2023-09-20 14:58:16.797802
12,24810.78125,-41.73424533834045,False,2023-09-20 14:58:16.815609
13,24810.78125,-41.50506175583526,False,2023-09-20 14:58:16.833418
14,24801.626953125,-41.29306975947099,False,2023-09-20 14:58:16.851199
15,24801.626953125,-41.063886176965795,False,2023-09-20 14:58:16.868736
16,24801.626953125,-40.84043312317424,False,2023-09-20 14:58:16.886415
17,24801.626953125,-40.622707183001744,False,2023-09-20 14:58:16.903918
18,24801.626953125,-40.40498465792383,False,2023-09-20 14:58:16.921715
19,24801.626953125,-40.18153160413228,False,2023-09-20 14:58:16.939508
20,24801.626953125,-39.96380566395979,False,2023-09-20 14:58:16.957291
21,24801.626953125,-39.734622081454596,False,2023-09-20 14:58:16.975113
22,24801.626953125,-39.511169027663044,False,2023-09-20 14:58:16.992775
23,24801.626953125,-39.28198544515785,False,2023-09-20 14:58:17.010527
24,24801.626953125,-39.06426292007994,False,2023-09-20 14:58:17.028051
25,24801.626953125,-38.823621695242046,False,2023-09-20 14:58:17.047090
26,24801.626953125,-39.06426292007994,False,2023-09-20 14:58:17.064758
27,24801.626953125,-38.83507933757475,False,2023-09-20 14:58:17.082423
28,24801.626953125,-38.611626283783195,False,2023-09-20 14:58:17.100039
29,24801.626953125,-38.393900343610696,False,2023-09-20 14:58:17.117528
30,24801.626953125,-38.18190834724643,False,2023-09-20 14:58:17.135541
31,24792.470703125,-37.96418240707393,False,2023-09-20 14:58:17.153165
32,24792.470703125,-37.740729353282376,False,2023-09-20 14:58:17.170971
33,24792.470703125,-37.51154577077718,False,2023-09-20 14:58:17.188628
34,24792.470703125,-37.31101141674561,False,2023-09-20 14:58:17.206475
35,24792.470703125,-37.10474653400039,False,2023-09-20 14:58:17.223965
36,24792.470703125,-36.88129348020884,False,2023-09-20 14:58:17.241745
37,24792.470703125,-36.66357095513093,False,2023-09-20 14:58:17.259536
38,24792.470703125,-36.474494243432055,False,2023-09-20 14:58:17.277259
39,24792.470703125,-36.23384960349958,False,2023-09-20 14:58:17.294788
40,24792.470703125,-36.02185760713531,False,2023-09-20 14:58:17.312357
41,24792.470703125,-35.81559272439009,False,2023-09-20 14:58:17.330214
42,24792.470703125,-35.603597312931235,False,2023-09-20 14:58:17.347758
43,24783.31640625,-35.38014425913968,False,2023-09-20 14:58:17.365498
44,24783.31640625,-35.17387937639447,False,2023-09-20 14:58:17.383335
45,24783.31640625,-34.944695793889274,False,2023-09-20 14:58:17.401148
46,24783.31640625,-34.72124274009772,False,2023-09-20 14:58:17.418947
47,24783.31640625,-34.51497785735251,False,2023-09-20 14:58:17.436561
48,24783.31640625,-34.302982445893655,False,2023-09-20 14:58:17.454196
49,24783.31640625,-34.07379886338846,False,2023-09-20 14:58:17.471679
50,24783.31640625,-33.85034580959691,False,2023-09-20 14:58:17.489499
51,24783.31640625,-33.621162227091716,False,2023-09-20 14:58:17.507323
52,24792.470703125,-33.403439702013806,False,2023-09-20 14:58:17.525157
53,24783.31640625,-33.185717176935896,False,2023-09-20 14:58:17.542976
54,24783.31640625,-32.962260708049754,False,2023-09-20 14:58:17.560577
55,24783.31640625,-32.744538182971844,False,2023-09-20 14:58:17.578014
56,24783.31640625,-32.51535460046665,False,2023-09-20 14:58:17.595531
57,24783.31640625,-32.280440489247816,False,2023-09-20 14:58:17.613168
58,24783.31640625,-31.833534381664712,False,2023-09-20 14:58:17.648534
59,24783.31640625,-31.621542385300444,False,2023-09-20 14:58:17.666184
60,24774.16015625,-31.403816445127948,False,2023-09-20 14:58:17.683563
61,24774.16015625,-31.180363391336392,False,2023-09-20 14:58:17.701300
62,24774.16015625,-30.962640866258482,False,2023-09-20 14:58:17.719226
63,24783.31640625,-30.73345728375329,False,2023-09-20 14:58:17.736765
64,24774.16015625,-30.515731343580793,False,2023-09-20 14:58:17.754648
65,24774.16015625,-30.303739347216524,False,2023-09-20 14:58:17.772180
66,24774.16015625,-30.080282878330387,False,2023-09-20 14:58:17.789995
67,24774.16015625,-29.862560353252473,False,2023-09-20 14:58:17.807698
68,24774.16015625,-29.644837828174563,False,2023-09-20 14:58:17.825444
69,24774.16015625,-29.432842416715708,False,2023-09-20 14:58:17.843304
70,24765.005859375,-29.215116476543212,False,2023-09-20 14:58:17.860867
71,24765.005859375,-29.00312448017894,False,2023-09-20 14:58:17.878397
72,24765.005859375,-28.785398540006444,False,2023-09-20 14:58:17.896081
73,24765.005859375,-28.550486136334904,False,2023-09-20 14:58:17.913857
74,24765.005859375,-28.33276361125699,False,2023-09-20 14:56:39.256356
75,24765.005859375,-28.120768199798135,False,2023-09-20 14:56:39.274127
76,24755.849609375,-27.92023384576656,False,2023-09-20 14:56:39.291667
