index,magnitude,phase_angle,is_predicted,received_at
0,24801.626953125,-44.45006515612092,False,2023-09-11 00:50:47.849030
1,24801.626953125,-44.22088157361573,False,2023-09-11 00:50:47.866498
2,24801.626953125,-44.01461669087051,False,2023-09-11 00:50:47.884203
3,24792.470703125,-43.79116363707896,False,2023-09-11 00:50:47.901661
4,24801.626953125,-43.561980054573766,False,2023-09-11 00:50:47.919477
5,24801.626953125,-43.33279647206857,False,2023-09-11 00:50:47.936974
6,24801.626953125,-43.10361630465797,False,2023-09-11 00:50:47.954479
7,24801.626953125,-42.89162089319911,False,2023-09-11 00:50:47.972261
8,24801.626953125,-42.67389495302662,False,2023-09-11 00:50:47.989730
9,24801.626953125,-42.433253728188724,False,2023-09-11 00:50:48.007492
10,24801.626953125,-42.19261250335084,False,2023-09-11 00:50:48.025261
11,24801.626953125,-41.963428920845644,False,2023-09-11 00:50:48.043013
12,24810.78125,-41.73424533834045,False,2023-09-11 00:50:48.060769
13,24810.78125,-41.50506175583526,False,2023-09-11 00:50:48.078352
14,24801.626953125,-41.29306975947099,False,2023-09-11 00:50:48.096072
15,24801.626953125,-41.063886176965795,False,2023-09-11 00:50:48.113608
16,24801.626953125,-40.84043312317424,False,2023-09-11 00:50:48.131145
17,24801.59765625,-40.622707183001744,True,2023-09-11 00:50:48.192860
18,24801.626953125,-40.40498465792383,False,2023-09-11 00:50:48.166776
19,24801.626953125,-40.18153160413228,False,2023-09-11 00:50:48.184343
20,24801.626953125,-39.96380566395979,False,2023-09-11 00:50:48.201897
21,24801.626953125,-39.734622081454596,False,2023-09-11 00:50:48.219614
22,24801.626953125,-39.511169027663044,False,2023-09-11 00:50:48.237466
23,24801.626953125,-39.28198544515785,False,2023-09-11 00:50:48.255229
24,24801.626953125,-39.06426292007994,False,2023-09-11 00:50:48.272983
25,24801.626953125,-38.823621695242046,False,2023-09-11 00:50:48.291626
26,24801.626953125,-39.06426292007994,False,2023-09-11 00:50:48.309280
27,24801.626953125,-38.83507933757475,False,2023-09-11 00:50:48.327005
28,24801.626953125,-38.611626283783195,False,2023-09-11 00:50:48.344778
29,24801.59765625,-38.393900343610696,True,2023-09-11 00:50:48.423298
30,24801.51171875,-38.181894686868084,True,2023-09-11 00:50:48.423370
31,24792.470703125,-37.96418240707393,False,2023-09-11 00:50:48.397565
32,24792.470703125,-37.740729353282376,False,2023-09-11 00:50:48.415141
33,24792.470703125,-37.51154577077718,False,2023-09-11 00:50:48.432965
34,24792.470703125,-37.31101141674561,False,2023-09-11 00:50:48.450336
35,24792.470703125,-37.10474653400039,False,2023-09-11 00:50:48.467947
36,24792.470703125,-36.88129348020884,False,2023-09-11 00:50:48.485569
37,24792.470703125,-36.66357095513093,False,2023-09-11 00:50:48.503196
38,24792.470703125,-36.474494243432055,False,2023-09-11 00:50:48.520904
39,24792.470703125,-36.23384960349958,False,2023-09-11 00:50:48.538346
40,24792.470703125,-36.02185760713531,False,2023-09-11 00:50:48.556019
41,24792.470703125,-35.81559272439009,False,2023-09-11 00:50:48.573556
42,24792.470703125,-35.603597312931235,False,2023-09-11 00:50:48.591369
43,24783.31640625,-35.38014425913968,False,2023-09-11 00:50:48.609245
44,24783.31640625,-35.17387937639447,False,2023-09-11 00:50:48.626935
45,24783.31640625,-34.944695793889274,False,2023-09-11 00:50:48.644761
46,24783.31640625,-34.72124274009772,False,2023-09-11 00:50:48.662202
47,24783.31640625,-34.51497785735251,False,2023-09-11 00:50:48.679994
48,24783.31640625,-34.302982445893655,False,2023-09-11 00:50:48.697424
49,24783.31640625,-34.07379886338846,False,2023-09-11 00:50:48.715113
50,24783.31640625,-33.85034580959691,False,2023-09-11 00:50:48.732902
51,24783.31640625,-33.621162227091716,False,2023-09-11 00:50:48.750423
52,24792.470703125,-33.403439702013806,False,2023-09-11 00:50:48.768231
53,24783.31640625,-33.185717176935896,False,2023-09-11 00:50:48.785647
54,24755.853515625,-32.96750970842691,True,2023-09-11 00:50:48.847209
55,24783.31640625,-32.744538182971844,False,2023-09-11 00:50:48.821233
56,24783.31640625,-32.51535460046665,False,2023-09-11 00:50:48.838949
57,24783.31640625,-32.280440489247816,False,2023-09-11 00:50:48.856738
58,24783.31640625,-32.062717964169906,False,2023-09-11 00:50:48.874224
59,24783.31640625,-31.833534381664712,False,2023-09-11 00:50:48.891992
60,24783.31640625,-31.621542385300444,False,2023-09-11 00:50:48.909645
61,24774.16015625,-31.403816445127948,False,2023-09-11 00:50:48.927373
62,24774.16015625,-31.180363391336392,False,2023-09-11 00:50:48.945189
63,24774.16015625,-30.962640866258482,False,2023-09-11 00:50:48.962932
64,24783.31640625,-30.73345728375329,False,2023-09-11 00:50:48.980599
65,24774.16015625,-30.515731343580793,False,2023-09-11 00:50:48.998050
66,24774.16015625,-30.303739347216524,False,2023-09-11 00:50:49.015663
67,24774.16015625,-30.080282878330387,False,2023-09-11 00:50:49.033399
68,24774.16015625,-29.862560353252473,False,2023-09-11 00:50:49.051116
69,24774.16015625,-29.644837828174563,False,2023-09-11 00:50:49.068950
